YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,T2M,RH2M,PS,PRECTOTCORR,WS10M
2022,9,23,11,355.75,16.12,37.56,100.34,0,6.17
2022,9,23,12,346.6,17.01,35.06,100.31,0,6.19
2022,9,23,13,312.52,17.55,33.31,100.28,0,6.24
2022,9,23,14,253.73,17.67,32.62,100.27,0,6.33
2022,9,23,15,175.67,17.26,33.31,100.3,0,6.38
2022,9,23,16,84.65,16.27,35.38,100.36,0,6.29
2022,9,23,17,10.5,14.65,39.56,100.43,0,5.8
2022,9,23,18,0,12.96,45.94,100.52,0,5.19
2022,9,23,19,0,11.88,51,100.64,0,5.04
2022,9,23,20,0,10.87,55.62,100.73,0,4.93
2022,9,23,21,0,9.92,60.19,100.77,0,4.73
2022,9,23,22,0,9.2,63.94,100.77,0,4.31
2022,9,23,23,0,8.59,67.19,100.77,0,3.75
2022,9,24,0,0,7.9,71.75,100.76,0,3.29
2022,9,24,1,0,7.44,75.75,100.73,0,3.22
2022,9,24,2,0,7.12,78.88,100.71,0,3.15
2022,9,24,3,0,6.9,81.31,100.71,0,2.97
2022,9,24,4,0,6.7,83.31,100.74,0,2.75
2022,9,24,5,0,6.55,84.94,100.76,0,2.69
2022,9,24,6,30.35,7.62,79.75,100.78,0,2.97
2022,9,24,7,94.2,9.83,68.44,100.77,0,3.29
2022,9,24,8,163.92,12.36,56.38,100.76,0,3.82
2022,9,24,9,230.67,14.6,47.75,100.71,0,3.86
2022,9,24,10,293.23,16.5,41.88,100.65,0,3.77
2022,9,24,11,330.5,18.05,38.12,100.59,0,3.61
2022,9,24,12,334.58,19.4,35.5,100.52,0,3.37
2022,9,24,13,304.27,20.6,33.75,100.43,0,3.13
2022,9,24,14,241.15,21.19,33.31,100.36,0,2.93
2022,9,24,15,168.83,21.24,34.19,100.32,0,2.76
2022,9,24,16,83.12,20.57,38.06,100.3,0,2.37
2022,9,24,17,8.02,17.51,53.12,100.3,0,2.14
2022,9,24,18,0,15.1,58.12,100.32,0,2.64
2022,9,24,19,0,14.22,62.81,100.33,0,2.71
2022,9,24,20,0,13.48,67.44,100.34,0,2.74
2022,9,24,21,0,12.72,72.5,100.35,0,2.81
2022,9,24,22,0,12.07,76.81,100.33,0,2.81
2022,9,24,23,0,11.53,80.25,100.32,0,2.71
2022,9,25,0,0,11.1,83,100.3,0,2.57
2022,9,25,1,0,10.85,84.94,100.26,0,2.43
2022,9,25,2,0,10.76,86.25,100.22,0,2.24
2022,9,25,3,0,11.06,85.81,100.19,0.01,2.14
2022,9,25,4,0,11.33,85.88,100.17,0.01,2.12
2022,9,25,5,0,11.8,85.25,100.12,0,1.97
2022,9,25,6,16.02,12.66,83,100.08,0,1.85
2022,9,25,7,56.15,14.92,74.5,100.04,0,2.01
2022,9,25,8,114.15,17,68.56,99.96,0,2.5
2022,9,25,9,152.12,18.22,67.38,99.87,0,3.2
2022,9,25,10,198.73,20.37,62.12,99.78,0,3.93
2022,9,25,11,193.05,22.2,58.12,99.7,0,4.54
2022,9,25,12,174,22.52,59.06,99.61,0.14,4.69
2022,9,25,13,188.38,22.17,62.69,99.52,0.5,4.52
2022,9,25,14,154.4,21.81,66.19,99.47,0.62,4.37
2022,9,25,15,101,21.83,66.69,99.45,0.46,4.23
2022,9,25,16,38.08,21.69,67.62,99.42,0.35,3.89
2022,9,25,17,5.5,20.05,76.12,99.42,0.49,3.22
2022,9,25,18,0,18.01,88.25,99.44,0.76,2.82
2022,9,25,19,0,17.3,94.88,99.46,0.93,2.77
2022,9,25,20,0,17.19,97.25,99.48,0.92,2.98
2022,9,25,21,0,16.8,99.5,99.46,0.81,2.76
2022,9,25,22,0,16.05,100,99.43,0.66,2.42
2022,9,25,23,0,15.58,100,99.42,0.43,2.42
2022,9,26,0,0,15.14,99.88,99.43,0.29,2.59
2022,9,26,1,0,14.67,99.69,99.45,0.2,2.38
2022,9,26,2,0,14.01,99.94,99.45,0.12,2.29
2022,9,26,3,0,13.55,99.88,99.48,0.11,2.4
2022,9,26,4,0,13.34,99.38,99.53,0.09,2.51
2022,9,26,5,0,13.13,99.12,99.57,0.08,2.53
2022,9,26,6,35.83,13.59,97.94,99.62,0.08,2.65
2022,9,26,7,118.52,14.95,95.38,99.67,0.01,2.86
2022,9,26,8,196.6,16.59,89.94,99.71,0,3.18
2022,9,26,9,258.23,18.84,75,99.71,0.01,3.41
2022,9,26,10,318.85,20.99,60.06,99.68,0.06,3.85
2022,9,26,11,312.88,22.15,54.12,99.64,0.08,4.21
2022,9,26,12,295.95,22.73,51.94,99.61,0.13,4.58
2022,9,26,13,243.77,22.58,52.31,99.58,0.09,4.84
2022,9,26,14,171.05,22.02,54.69,99.57,0.09,4.62
2022,9,26,15,120.9,21.92,55.69,99.6,0.08,4.36
2022,9,26,16,58.85,21.64,56.5,99.64,0.11,3.98
2022,9,26,17,6.65,20.02,61.31,99.69,0.13,3.5
2022,9,26,18,0,18.11,65.5,99.77,0.08,3.3
2022,9,26,19,0,17,65.75,99.86,0.03,3.2
2022,9,26,20,0,15.67,67.81,99.92,0.01,2.8
2022,9,26,21,0,14.69,70.75,99.96,0,2.67
2022,9,26,22,0,14.89,70.31,99.96,0,2.59
2022,9,26,23,0,15.05,70.5,99.98,0,2.64
2022,9,27,0,0,15.16,71.44,100,0,2.85
2022,9,27,1,0,15.12,72.12,100.02,0,2.82
2022,9,27,2,0,14.61,74.31,100,0,2.41
2022,9,27,3,0,14.3,75.69,100.02,0,2.25
2022,9,27,4,0,13.9,77.44,100.02,0,2.24
2022,9,27,5,0,13.55,79.31,100.05,0,2.26
2022,9,27,6,27.58,13.75,78.25,100.08,0,2.31
2022,9,27,7,102.27,15.2,70.5,100.12,0,2.65
2022,9,27,8,193.08,16.99,59.19,100.16,0,3.58
2022,9,27,9,263.2,18.68,50.94,100.17,0,3.68
2022,9,27,10,316.5,19.9,46.44,100.15,0,3.96
2022,9,27,11,346.6,20.75,43.56,100.12,0,4.2
2022,9,27,12,331.75,21.29,41.44,100.08,0,4.32
2022,9,27,13,280.8,21.56,39.81,100.06,0,4.38
2022,9,27,14,227.75,21.51,39.31,100.06,0,4.29
2022,9,27,15,155.5,21.11,40.06,100.07,0,3.97
2022,9,27,16,68.42,20.22,43.06,100.12,0,3.47
2022,9,27,17,6.88,17.72,53.81,100.21,0,2.58
2022,9,27,18,0,15.44,62.62,100.31,0,2.6
2022,9,27,19,0,14.94,65.56,100.39,0,2.72
2022,9,27,20,0,14.29,69.44,100.47,0,2.71
2022,9,27,21,0,13.69,72.62,100.52,0,2.65
2022,9,27,22,0,13.19,75.19,100.55,0,2.63
2022,9,27,23,0,12.74,77.62,100.58,0,2.6
2022,9,28,0,0,12.1,81.56,100.61,0,2.49
2022,9,28,1,0,11.63,84.56,100.65,0,2.53
2022,9,28,2,0,11.26,87.06,100.68,0,2.59
2022,9,28,3,0,10.79,90.44,100.72,0,2.56
2022,9,28,4,0,10.22,94.44,100.76,0,2.48
2022,9,28,5,0,9.6,98.44,100.8,0,2.38
2022,9,28,6,29.2,10.1,94.81,100.86,0,2.52
2022,9,28,7,112.83,12.55,79.38,100.91,0,2.74
2022,9,28,8,198.38,15.49,63.81,100.97,0,2.84
2022,9,28,9,268.3,17.64,54.5,101.02,0,2.83
2022,9,28,10,317.48,19.2,49.75,101.02,0,2.92
2022,9,28,11,334.75,20.33,47.31,101.01,0,2.98
2022,9,28,12,317.65,21.11,45.75,100.99,0,3.03
2022,9,28,13,275.35,21.57,44.94,100.96,0,3.05
2022,9,28,14,202.62,21.7,45,100.96,0,2.97
2022,9,28,15,121.98,21.39,46.31,100.99,0,2.8
2022,9,28,16,54.67,20.68,49.44,101.05,0,2.53
2022,9,28,17,5.65,18.58,59.94,101.15,0,2.05
2022,9,28,18,0,17.12,65.38,101.24,0,2.4
2022,9,28,19,0,16.81,67.5,101.32,0,2.79
2022,9,28,20,0,15.89,72.5,101.38,0,2.97
2022,9,28,21,0,14.93,77.56,101.44,0,3.11
2022,9,28,22,0,14.2,80.88,101.48,0,3.33
2022,9,28,23,0,13.52,83.56,101.52,0,3.28
2022,9,29,0,0,12.85,86.44,101.58,0,3.19
2022,9,29,1,0,12.26,89,101.6,0,3.11
2022,9,29,2,0,11.73,91.06,101.62,0,3.03
2022,9,29,3,0,11.28,92.5,101.65,0,2.96
2022,9,29,4,0,10.84,93.94,101.71,0,2.98
2022,9,29,5,0,10.42,95.38,101.77,0,3.01
2022,9,29,6,31.62,10.74,91.94,101.8,0,3.37
2022,9,29,7,114.33,12.88,75.88,101.83,0,4.13
2022,9,29,8,199.65,15.15,59.38,101.86,0,4.73
2022,9,29,9,261.38,16.79,51.38,101.89,0,4.44
2022,9,29,10,311.95,18.05,46.94,101.88,0,4
2022,9,29,11,311.08,19.03,43.88,101.84,0,3.74
2022,9,29,12,295.5,19.74,41.81,101.77,0,3.58
2022,9,29,13,266.58,20.07,40.69,101.71,0,3.31
2022,9,29,14,185.73,19.94,40.62,101.67,0,2.93
2022,9,29,15,119.15,19.37,42.06,101.68,0,2.6
2022,9,29,16,51.88,18.35,46.12,101.69,0,2.45
2022,9,29,17,3.62,15.91,57.88,101.72,0,2.03
2022,9,29,18,0,14.18,65.19,101.77,0,2.37
2022,9,29,19,0,13.99,67.06,101.8,0,2.67
2022,9,29,20,0,13.11,72.12,101.81,0,2.64
2022,9,29,21,0,12.36,76.19,101.81,0,2.63
2022,9,29,22,0,11.74,79.06,101.81,0,2.58
2022,9,29,23,0,11.3,81,101.81,0,2.62
2022,9,30,0,0,10.93,82.75,101.83,0,2.7
2022,9,30,1,0,10.58,84.5,101.86,0,2.63
2022,9,30,2,0,10.29,86,101.88,0,2.62
2022,9,30,3,0,10.02,87,101.88,0,2.7
2022,9,30,4,0,9.68,88.06,101.86,0,2.74
2022,9,30,5,0,9.23,89.56,101.84,0,2.68
2022,9,30,6,15.58,9.12,88.94,101.84,0,2.72
2022,9,30,7,63.52,10.3,79.38,101.85,0,2.91
2022,9,30,8,123.48,12.07,67.94,101.85,0,3.07
2022,9,30,9,177.2,13.58,60.44,101.84,0,2.94
2022,9,30,10,201.7,14.83,55.5,101.79,0,2.74
2022,9,30,11,209,15.98,51.38,101.74,0,2.66
2022,9,30,12,180.05,16.83,48.38,101.66,0,2.62
2022,9,30,13,185.33,17.2,47.38,101.57,0,2.54
2022,9,30,14,92.15,16.99,49,101.49,0,2.49
2022,9,30,15,74.98,16.51,52.44,101.44,0,2.42
2022,9,30,16,19.35,15.55,61.94,101.39,0,2.2
2022,9,30,17,3.08,13.96,70.81,101.34,0,2.32
2022,9,30,18,0,13.15,76.25,101.32,0,2.51
2022,9,30,19,0,12.85,80.5,101.31,0,2.48
2022,9,30,20,0,12.9,82.88,101.31,0,2.59
2022,9,30,21,0,13.11,84,101.26,0,2.99
2022,9,30,22,0,12.9,86.56,101.22,0,2.8
2022,9,30,23,0,12.94,85.75,101.16,0.02,3.18
2022,10,1,0,0,12.93,86.75,101.11,0.14,3.17
2022,10,1,1,0,12.62,90.38,101.09,0.42,2.91
2022,10,1,2,0,12.51,91.75,101.08,0.19,3.02
2022,10,1,3,0,12.38,93.06,101.05,0.11,3.48
2022,10,1,4,0,12.08,94.5,100.98,0.27,3.96
2022,10,1,5,0,11.71,94.81,100.96,1.07,3.91
2022,10,1,6,8.9,11.36,95.31,101.01,4.33,4.05
2022,10,1,7,34.73,11.3,95,100.97,0.85,4.8
2022,10,1,8,60.52,11.55,93.12,100.9,0.64,5.24
2022,10,1,9,62.62,12.17,90.94,100.8,0.42,5.74
2022,10,1,10,75.95,13.49,85.56,100.69,0.2,5.99
2022,10,1,11,113.42,14.48,80.12,100.69,0.11,5.77
2022,10,1,12,133.15,15.22,77.94,100.62,0.24,5.91
2022,10,1,13,96.33,15.8,78.38,100.51,0.63,6.53
2022,10,1,14,36.4,16.11,79.5,100.41,0.35,6
2022,10,1,15,17.67,15.77,82.88,100.4,0.21,4.66
2022,10,1,16,4.4,15.39,86.19,100.49,0.04,3.94
2022,10,1,17,2.95,14.93,88,100.56,0.02,4.44
2022,10,1,18,0,14.53,87.88,100.58,0.02,5.54
2022,10,1,19,0,14.3,85.88,100.57,0.02,5.97
2022,10,1,20,0,14.07,83.12,100.57,0.03,5.72
2022,10,1,21,0,13.76,80.56,100.54,0.06,5.31
2022,10,1,22,0,13.55,80.19,100.56,0.12,5.16
2022,10,1,23,0,13.49,82.06,100.59,0.13,5.28
2022,10,2,0,0,13.42,82.62,100.58,0.09,5.32
2022,10,2,1,0,13.38,81.06,100.56,0.06,5.24
2022,10,2,2,0,13.29,78.56,100.52,0.08,5.09
2022,10,2,3,0,13.04,76.88,100.44,0.08,5.1
2022,10,2,4,0,12.76,77.5,100.57,0.06,4.58
2022,10,2,5,0,12.76,78.88,100.68,0.07,5.4
2022,10,2,6,21.08,12.9,79.44,100.7,0.12,6.45
2022,10,2,7,35.52,13.65,77.62,100.69,0.18,6.98
2022,10,2,8,46.42,14.64,73.12,100.73,0.16,6.99
2022,10,2,9,67.77,15.55,66.56,100.77,0.16,7.23
2022,10,2,10,59.83,16.08,61.31,100.79,0.21,7.32
2022,10,2,11,69.85,16.76,56.5,100.85,0.36,7.36
2022,10,2,12,97.52,17.34,53.25,100.91,0.59,7.3
2022,10,2,13,57.23,17.4,52.25,100.9,0.59,7.18
2022,10,2,14,47.75,17.07,52.12,100.9,0.38,6.92
2022,10,2,15,28.48,16.26,52.19,100.96,0.27,6.51
2022,10,2,16,13.1,15.12,51.62,101.02,0.18,5.89
2022,10,2,17,1.58,13.56,53.25,101.1,0.11,5.15
2022,10,2,18,0,12.34,56.31,101.19,0.06,4.94
2022,10,2,19,0,11.67,58.38,101.26,0.05,5.04
2022,10,2,20,0,11.05,60.56,101.29,0.02,5.06
2022,10,2,21,0,10.48,63,101.3,0.02,4.93
2022,10,2,22,0,10.04,64.75,101.31,0.02,4.81
2022,10,2,23,0,9.73,66,101.29,0.03,4.71
2022,10,3,0,0,9.51,67.5,101.3,0.04,4.65
2022,10,3,1,0,9.32,68.69,101.31,0.06,4.7
2022,10,3,2,0,9.15,70.25,101.3,0.07,4.77
2022,10,3,3,0,8.95,72.31,101.31,0.09,4.88
2022,10,3,4,0,8.66,74.88,101.33,0.09,4.89
2022,10,3,5,0,8.38,77,101.36,0.06,4.83
2022,10,3,6,7.02,8.43,77.38,101.4,0.02,4.85
2022,10,3,7,20.12,9.51,72.25,101.44,0.01,5.25
2022,10,3,8,30.92,11.08,64.69,101.46,0.03,5.92
2022,10,3,9,62.15,12.41,57.88,101.45,0.1,6.25
2022,10,3,10,62.25,13.15,54,101.42,0.17,6.28
2022,10,3,11,64.8,13.62,52.38,101.41,0.1,6.15
2022,10,3,12,62.27,13.5,52.75,101.41,0.04,5.97
2022,10,3,13,28.8,13.21,54.06,101.41,0.08,5.79
2022,10,3,14,37,12.9,56.12,101.4,0.29,5.54
2022,10,3,15,18.5,12.27,60.81,101.4,0.64,5.04
2022,10,3,16,9.1,11.44,67.94,101.41,0.86,4.61
2022,10,3,17,1.55,10.58,74.94,101.42,0.84,4.54
2022,10,3,18,0,9.85,80.5,101.43,0.73,4.39
2022,10,3,19,0,9.33,84.94,101.41,0.47,4.13
2022,10,3,20,0,9.19,86.75,101.37,0.35,4.08
2022,10,3,21,0,9.23,86.62,101.29,0.37,4.24
2022,10,3,22,0,9.27,85.19,101.2,0.35,4.45
2022,10,3,23,0,9.18,84.81,101.13,0.53,4.78
2022,10,4,0,0,9.01,86.25,101.07,1.01,5.14
2022,10,4,1,0,8.83,88.5,101,1.63,5.38
2022,10,4,2,0,8.65,90.62,100.93,2.37,5.49
2022,10,4,3,0,8.55,92.25,100.89,2.9,5.52
2022,10,4,4,0,8.52,93.25,100.86,3.22,5.5
2022,10,4,5,0,8.49,94.06,100.83,3.08,5.47
2022,10,4,6,10.73,8.56,94.44,100.81,2.46,5.51
2022,10,4,7,16.12,9.08,93.56,100.8,1.79,5.7
2022,10,4,8,33.48,9.9,91.31,100.77,1.19,6.12
2022,10,4,9,49.7,10.94,88.25,100.76,0.91,6.31
2022,10,4,10,48.8,12.01,85.25,100.72,0.8,6.39
2022,10,4,11,74.5,12.77,84.06,100.67,0.76,6.24
2022,10,4,12,67.58,13.35,83.88,100.6,0.75,6.05
2022,10,4,13,65.58,13.83,84.19,100.5,0.76,5.94
2022,10,4,14,25.58,14.18,85.12,100.44,0.78,5.88
2022,10,4,15,20.48,14.27,86.56,100.39,0.77,5.85
2022,10,4,16,9.27,13.97,89.06,100.39,0.71,5.78
2022,10,4,17,2.17,13.48,91.62,100.41,0.66,5.66
2022,10,4,18,0,13.06,93.12,100.45,0.6,5.57
2022,10,4,19,0,12.73,94,100.46,0.62,5.42
2022,10,4,20,0,12.43,94.75,100.45,0.74,5.24
2022,10,4,21,0,12.15,95.38,100.43,0.99,5.01
2022,10,4,22,0,11.91,95.94,100.39,1.43,4.72
2022,10,4,23,0,11.77,96.12,100.35,1.67,4.58
2022,10,5,0,0,11.68,96.44,100.34,1.81,4.72
2022,10,5,1,0,11.59,96.56,100.34,0.86,4.57
2022,10,5,2,0,11.58,96.56,100.31,0.34,4.41
2022,10,5,3,0,11.59,96.5,100.3,0.23,4.43
2022,10,5,4,0,11.62,96.5,100.3,0.32,4.24
2022,10,5,5,0,11.62,96.5,100.32,0.49,4.06
2022,10,5,6,9.05,11.68,96.56,100.32,0.59,3.97
2022,10,5,7,22.85,12.04,96.19,100.34,0.59,3.84
2022,10,5,8,59.9,12.55,95.19,100.35,0.78,3.76
2022,10,5,9,77.17,13.33,93,100.36,1.01,3.84
2022,10,5,10,107.45,14.31,90.06,100.35,1.1,3.79
2022,10,5,11,131.3,15.05,88.44,100.34,0.96,3.49
2022,10,5,12,122.08,15.65,88.19,100.32,0.82,3.02
2022,10,5,13,85.92,16.18,88.19,100.3,0.82,2.63
2022,10,5,14,45.42,16.5,89.12,100.29,0.82,2.34
2022,10,5,15,24.02,16.46,92,100.31,0.67,2.19
2022,10,5,16,7.83,16.1,95.56,100.33,0.39,2.02
2022,10,5,17,1.48,15.42,97.94,100.38,0.26,2.01
2022,10,5,18,0,15.12,98.38,100.42,0.2,2.22
2022,10,5,19,0,15.02,97.88,100.46,0.12,2.38
2022,10,5,20,0,14.69,97.5,100.46,0.05,2.52
2022,10,5,21,0,14.08,98.06,100.45,0.01,2.43
2022,10,5,22,0,13.45,98.25,100.43,0,2.25
2022,10,5,23,0,12.8,98.69,100.41,0,2.19
2022,10,6,0,0,12.21,98.62,100.43,0,2.24
2022,10,6,1,0,11.35,98.94,100.45,0.01,2.29
2022,10,6,2,0,10.62,98.88,100.47,0,2.33
2022,10,6,3,0,10.02,98.5,100.49,0,2.38
2022,10,6,4,0,9.56,98.31,100.52,0,2.45
2022,10,6,5,0,9.23,98.44,100.55,0,2.48
2022,10,6,6,21.6,9.4,97.44,100.57,0.01,2.62
2022,10,6,7,100.95,11.2,92.19,100.61,0,2.65
2022,10,6,8,187.6,13.99,84.5,100.63,0,2.15
2022,10,6,9,253.9,17.45,71.56,100.61,0,2.04
2022,10,6,10,298.98,20.2,57,100.59,0,1.63
2022,10,6,11,313.5,21.76,49.62,100.58,0,1.23
2022,10,6,12,309.38,22.75,46.31,100.54,0,1.02
2022,10,6,13,275.52,23.29,45.44,100.5,0,0.93
2022,10,6,14,217.8,23.4,46.12,100.46,0,0.81
2022,10,6,15,141.27,23.72,47.31,100.43,0,0.72
2022,10,6,16,43.5,23.09,51.69,100.42,0,0.55
2022,10,6,17,2.3,21.12,53.25,100.44,0,0.93
2022,10,6,18,0,18.56,62.56,100.47,0,1.95
2022,10,6,19,0,16.4,74.06,100.49,0,2.6
2022,10,6,20,0,15.57,79.5,100.5,0,2.63
2022,10,6,21,0,15.49,81.94,100.5,0,2.64
2022,10,6,22,0,15.21,86.12,100.49,0,2.54
2022,10,6,23,0,14.95,89.12,100.48,0,2.27
2022,10,7,0,0,14.7,91.06,100.47,0,2.12
2022,10,7,1,0,14.51,92.38,100.47,0,2.11
2022,10,7,2,0,14.27,94,100.46,0,2.09
2022,10,7,3,0,13.94,95.69,100.46,0,2.07
2022,10,7,4,0,13.37,98.25,100.48,0,2.05
2022,10,7,5,0,12.75,100,100.49,0,2.06
2022,10,7,6,18.73,12.91,99.69,100.52,0,1.89
2022,10,7,7,94.83,15.71,86.06,100.56,0,1.88
2022,10,7,8,176.73,18.15,75.38,100.57,0,1.51
2022,10,7,9,243,20.88,62.19,100.55,0,1.87
2022,10,7,10,283.83,22.33,54.56,100.52,0,2.35
2022,10,7,11,297.33,23.12,50.25,100.48,0,2.8
2022,10,7,12,306.17,23.55,47.5,100.43,0,3.11
2022,10,7,13,269.15,23.65,46.5,100.36,0,3.26
2022,10,7,14,207.7,23.44,47.12,100.33,0,3.34
2022,10,7,15,125.88,22.86,50.94,100.33,0,3.14
2022,10,7,16,46.05,21.3,61.88,100.36,0,2.56
2022,10,7,17,1.6,18.58,73.06,100.42,0.01,2.45
2022,10,7,18,0,17.83,75.06,100.5,0.02,2.63
2022,10,7,19,0,17.33,76.69,100.61,0.02,3.17
2022,10,7,20,0,16.44,78.44,100.72,0.01,4.19
2022,10,7,21,0,15.04,77.88,100.81,0.01,4.78
2022,10,7,22,0,13.81,74.31,100.86,0.01,4.45
2022,10,7,23,0,13.01,69.75,100.91,0.01,4.26
2022,10,8,0,0,12.18,67.56,100.97,0.02,4.18
2022,10,8,1,0,11.24,69.06,101.01,0.06,3.84
2022,10,8,2,0,10.26,74.44,101.04,0.18,3.28
2022,10,8,3,0,9.47,79.44,101.09,0.26,2.92
2022,10,8,4,0,8.94,83.75,101.13,0.12,2.33
2022,10,8,5,0,8.49,86.81,101.17,0.01,2.01
2022,10,8,6,15.15,8.19,88.06,101.21,0,2.29
2022,10,8,7,84.58,9.43,80.75,101.25,0.01,3.22
2022,10,8,8,164.17,10.76,67.19,101.26,0,3.97
2022,10,8,9,223.92,12.07,57,101.25,0,3.78
2022,10,8,10,250.02,13.25,50.44,101.23,0,3.42
2022,10,8,11,213.75,14.2,46.25,101.18,0,3.23
2022,10,8,12,259.33,14.9,43.44,101.12,0,3.13
2022,10,8,13,233.9,15.3,41.69,101.05,0,3.08
2022,10,8,14,209.15,15.36,41,101,0,3.04
2022,10,8,15,77.17,14.98,41.94,100.98,0,2.98
2022,10,8,16,48.45,13.9,47.06,100.98,0,2.64
2022,10,8,17,1.6,10.76,64,101.02,0,2.25
2022,10,8,18,0,9.09,70.94,101.09,0,2.56
2022,10,8,19,0,8.55,73.56,101.14,0,2.61
2022,10,8,20,0,7.69,78.44,101.17,0,2.41
2022,10,8,21,0,6.65,84.06,101.19,0,2.26
2022,10,8,22,0,6.04,86.44,101.19,0,2.24
2022,10,8,23,0,5.58,87.5,101.2,0,2.17
2022,10,9,0,0,5.15,89.31,101.22,0,2.04
2022,10,9,1,0,4.81,91.75,101.24,0,2.06
2022,10,9,2,0,4.4,94.62,101.22,0,2.13
2022,10,9,3,0,3.96,98.06,101.21,0,2.2
2022,10,9,4,0,3.62,100,101.21,0,2.26
2022,10,9,5,0,3.42,100,101.2,0,2.3
2022,10,9,6,19.75,3.98,99.62,101.2,0,2.4
2022,10,9,7,94.4,6.87,82.31,101.22,0,2.75
2022,10,9,8,177.9,10.22,64.19,101.22,0,3.32
2022,10,9,9,245.52,12.84,51.81,101.18,0,3.96
2022,10,9,10,290.8,14.44,47.94,101.13,0,3.96
2022,10,9,11,313.92,15.47,45.62,101.09,0,4.05
2022,10,9,12,303.3,16.21,43.44,101.02,0,4.12
2022,10,9,13,266.17,16.73,42.25,100.95,0,4
2022,10,9,14,205.1,16.94,42.5,100.91,0,3.79
2022,10,9,15,121.88,16.73,44.62,100.9,0,3.51
2022,10,9,16,47.12,15.65,52.62,100.93,0,2.76
2022,10,9,17,0,12.35,67.56,100.99,0,2.55
2022,10,9,18,0,11.12,71.88,101.06,0,2.87
2022,10,9,19,0,10.58,74.94,101.12,0,2.9
2022,10,9,20,0,9.95,78.75,101.16,0,2.82
2022,10,9,21,0,9.27,82.88,101.17,0,2.71
2022,10,9,22,0,8.73,85.94,101.18,0,2.63
2022,10,9,23,0,8.36,88.5,101.2,0,2.54
2022,10,10,0,0,7.85,92.12,101.21,0,2.39
2022,10,10,1,0,7.39,95.5,101.24,0,2.25
2022,10,10,2,0,6.94,98.62,101.23,0,2.3
2022,10,10,3,0,6.6,100,101.24,0,2.29
2022,10,10,4,0,6.37,100,101.26,0,2.23
2022,10,10,5,0,6.34,100,101.26,0,2.13
2022,10,10,6,13.27,7.05,97,101.28,0,1.99
2022,10,10,7,82.62,9.66,81.62,101.31,0,2.02
2022,10,10,8,167.2,11.67,72.69,101.34,0,1.62
2022,10,10,9,224.1,14.09,64.38,101.35,0,1.8
2022,10,10,10,277.05,16.83,48.12,101.35,0,2.84
2022,10,10,11,297.55,18.02,43.75,101.33,0,3.04
2022,10,10,12,275.9,18.81,42.75,101.28,0,3.02
2022,10,10,13,255.58,19.26,43.12,101.2,0,2.91
2022,10,10,14,189.88,19.34,44.75,101.16,0,2.76
2022,10,10,15,118.83,18.99,48,101.15,0,2.61
2022,10,10,16,34.8,17.48,61.12,101.17,0,1.98
2022,10,10,17,0,14.6,70.31,101.21,0,2.11
2022,10,10,18,0,13.73,73.19,101.29,0,2.21
2022,10,10,19,0,13.26,76.56,101.35,0,2.1
2022,10,10,20,0,12.37,81.81,101.4,0,2.01
2022,10,10,21,0,11.41,87.5,101.44,0,1.85
2022,10,10,22,0,10.55,93.06,101.47,0,1.92
2022,10,10,23,0,9.89,96.94,101.5,0,1.96
2022,10,11,0,0,9.36,99.69,101.54,0,1.95
2022,10,11,1,0,8.82,100,101.57,0,1.96
2022,10,11,2,0,8.5,100,101.57,0,2.04
2022,10,11,3,0,8.42,100,101.58,0,2.03
2022,10,11,4,0,8.18,100,101.61,0,2.05
2022,10,11,5,0,7.69,100,101.65,0,2.05
2022,10,11,6,15.2,7.62,100,101.69,0,2.07
2022,10,11,7,89.23,10.62,90.06,101.74,0,1.98
2022,10,11,8,170.77,13.48,75.5,101.78,0,1.37
2022,10,11,9,236.5,16.67,59.12,101.77,0,1.87
2022,10,11,10,281.38,18.26,51.44,101.75,0,1.86
2022,10,11,11,305.05,19.49,47.75,101.73,0,1.69
2022,10,11,12,295.3,20.46,45.81,101.66,0,1.68
2022,10,11,13,258.2,21.06,45,101.6,0,1.75
2022,10,11,14,196.83,21.25,45.5,101.54,0,1.92
2022,10,11,15,116.65,20.93,48.06,101.49,0,2.1
2022,10,11,16,36.75,19.1,62.31,101.48,0,2.02
2022,10,11,17,0,15.71,72.25,101.48,0,2.51
2022,10,11,18,0,14.87,75.56,101.51,0,2.96
2022,10,11,19,0,14.48,78.81,101.53,0,2.99
2022,10,11,20,0,13.9,82.44,101.55,0,2.94
2022,10,11,21,0,13.23,85.62,101.57,0,2.84
2022,10,11,22,0,12.44,88.38,101.57,0,2.68
2022,10,11,23,0,11.43,92.44,101.57,0,2.5
2022,10,12,0,0,10.68,95.25,101.57,0,2.44
2022,10,12,1,0,10.05,97.12,101.56,0,2.36
2022,10,12,2,0,9.37,99.12,101.52,0,2.23
2022,10,12,3,0,8.87,100,101.5,0,2.1
2022,10,12,4,0,8.39,100,101.51,0,2.12
2022,10,12,5,0,8.1,99.62,101.52,0,2.29
2022,10,12,6,12.67,8.34,95.81,101.54,0,2.23
2022,10,12,7,89.02,11.69,78.62,101.57,0,1.58
2022,10,12,8,170.1,14.42,67.06,101.57,0,0.81
2022,10,12,9,210.33,18.08,52.62,101.55,0,2.08
2022,10,12,10,272.05,19.65,45.75,101.48,0,3.13
2022,10,12,11,274.62,20.16,44.44,101.4,0,3.54
